person_id,label,gender_wikidata,basis,has_node,rep_entries,strand_entries,entries
leo_lowenthal,Leo Löwenthal,male,label_consensus_4,False,1,1,frankfurt
nancy_fraser,Nancy Fraser,female,label_consensus_1,False,1,1,frankfurt
joan_landes,Joan B. Landes,female,name_match_qid_unreviewed,False,1,1,frankfurt
rita_felski,Rita Felski,female,label_consensus_1,False,1,0,frankfurt
oskar_negt,Oskar Negt,male,label_consensus_1,False,1,1,frankfurt
alexander_kluge,Alexander Kluge,male,label_consensus_1,False,1,1,frankfurt
peter_hohendahl,Peter Hohendahl,unknown,no_wikidata_match,False,1,1,frankfurt
else_frenkel_brunswik,Else Frenkel-Brunswik,female,label_consensus_1,False,1,1,frankfurt
daniel_levinson,Daniel J. Levinson,unknown,no_wikidata_match,False,1,1,frankfurt
nevitt_sanford,Nevitt Sanford,male,label_consensus_1,False,1,1,frankfurt
luce_giard,Luce Giard,female,label_consensus_1,False,1,1,practice
pierre_mayol,Pierre Mayol,male,label_consensus_1,False,1,1,practice
marie_ferrier,Marie Ferrier,unknown,no_wikidata_match,False,1,1,practice
erving_goffman,Erving Goffman,male,label_consensus_1,False,1,0,practice
marcel_detienne,Marcel Détienne,male,name_match_qid_unreviewed,False,1,0,practice
anthony_giddens,Anthony Giddens,unknown,no_wikidata_match,False,1,1,practice
ann_swidler,Ann Swidler,female,label_consensus_1,False,2,1,practice;truthdebate
sherry_ortner,Sherry B. Ortner,unknown,no_wikidata_match,False,1,1,practice
john_scotson,John L. Scotson,unknown,no_wikidata_match,False,1,1,historicalsociology
eric_dunning,Eric Dunning,male,label_consensus_1,False,1,1,historicalsociology
hans_peter_duerr,Hans Peter Duerr,male,name_match_qid_unreviewed,False,1,1,anthropology
orin_grant_libby,Orin Grant Libby,male,name_match_qid_unreviewed,False,2,1,geography;progressive
vernon_parrington,Vernon Louis Parrington,male,name_match_qid_unreviewed,False,1,1,progressive
daniel_boorstin,Daniel J. Boorstin,male,name_match_qid_unreviewed,False,1,1,progressive
john_higham,John Higham,male,name_match_qid_unreviewed,False,1,1,progressive
david_potter,David M. Potter,male,name_match_qid_unreviewed,False,1,1,progressive
carlo_cipolla,Carlo M. Cipolla,male,name_match_qid_unreviewed,False,1,0,revival
keith_thomas,Keith Thomas,male,name_match_qid_unreviewed,False,1,0,revival
peter_brown,Peter Brown,male,name_match_qid_unreviewed,False,1,1,revival
theodore_zeldin,Theodore Zeldin,male,name_match_qid_unreviewed,False,1,1,revival
lionel_gossman,Lionel Gossman,male,name_match_qid_unreviewed,False,1,0,revival
richard_biernacki,Richard Biernacki,male,label_consensus_1,False,1,1,truthdebate
karen_halttunen,Karen Halttunen,female,name_match_qid_unreviewed,False,1,1,truthdebate
steven_feierman,Steven Feierman,male,label_consensus_1,False,4,4,africanhist;medicalhistory;science;truthdebate
sonya_rose,Sonya O. Rose,unknown,no_wikidata_match,False,1,1,truthdebate
caroline_walker_bynum,Caroline Walker Bynum,unknown,no_wikidata_match,False,1,1,truthdebate
jerrold_seigel,Jerrold Seigel,male,name_match_qid_unreviewed,False,1,1,truthdebate
hilary_putnam,Hilary Putnam,male,label_consensus_1,False,1,1,truthdebate
richard_rorty,Richard Rorty,male,label_consensus_1,False,1,1,truthdebate
george_steiner,George Steiner,male,label_consensus_4,False,1,1,truthdebate
tony_bennett,Tony Bennett,male,label_consensus_12,False,1,0,truthdebate
nancy_partner,Nancy F. Partner,female,name_match_qid_unreviewed,False,1,1,truthdebate
arthur_marwick,Arthur Marwick,male,name_match_qid_unreviewed,False,1,1,truthdebate
lorraine_daston,Lorraine Daston,female,name_match_qid_unreviewed,False,1,1,science
peter_galison,Peter Galison,male,name_match_qid_unreviewed,False,2,1,science;technology
lu_gwei_djen,Lu Gwei-djen,female,name_match_qid_unreviewed,False,1,1,science
wang_ling,Wang Ling,male,name_match_qid_unreviewed,False,1,1,science
ho_peng_yoke,Ho Peng-Yoke,male,label_consensus_1,False,1,1,science
nathan_sivin,Nathan Sivin,male,name_match_qid_unreviewed,False,1,1,science
tsien_tsuen_hsuin,Tsien Tsuen-hsuin,male,label_consensus_1,False,2,1,science;technology
huang_hsing_tsung,Huang Hsing-Tsung,unknown,no_wikidata_match,False,1,1,science
francesca_bray,Francesca Bray,unknown,no_wikidata_match,False,3,2,gender;science;technology
roshdi_rashed,Roshdi Rashed,male,label_consensus_1,False,1,1,science
paulin_hountondji,Paulin J. Hountondji,unknown,no_wikidata_match,False,2,1,africanhist;science
deepak_kumar,Deepak Kumar,male,name_match_qid_unreviewed,False,1,1,science
john_m_janzen,John M. Janzen,male,label_consensus_1,False,3,3,africanhist;medicalhistory;science
pierre_metinhoue,Pierre G. Mêtinhoué,unknown,no_wikidata_match,False,3,2,africanhist;science;technology
karl_popper,Karl R. Popper,unknown,no_wikidata_match,False,1,1,science
imre_lakatos,Imre Lakatos,male,label_consensus_2,False,1,1,science
max_sorre,Max Sorre,unknown,no_wikidata_match,False,2,2,epistemology;geography
karin_knorr_cetina,Karin Knorr Cetina,female,label_consensus_1,False,1,1,sts
sandra_harding,Sandra Harding,female,label_consensus_2,False,2,1,gender;sts
christopher_freeman,Christopher Freeman,male,label_consensus_3,False,1,1,sts
judy_wajcman,Judy Wajcman,female,label_consensus_1,False,2,1,sts;technology
michel_callon,Michel Callon,male,label_consensus_1,False,1,1,sts
john_law,John Law,male,label_consensus_22,False,1,1,sts
richard_jones,Richard Jones,male,name_match_qid_unreviewed,False,1,1,historicalecon
cliffe_leslie,T. E. Cliffe Leslie,unknown,no_wikidata_match,False,1,1,historicalecon
bruno_hildebrand,Bruno Hildebrand,male,label_consensus_1,False,1,1,historicalecon
karl_knies,Karl Knies,male,label_consensus_1,False,1,1,historicalecon
john_maynard_keynes,John Maynard Keynes,unknown,no_wikidata_match,False,1,1,economictheory
fernando_novais,Fernando A. Novais,unknown,no_wikidata_match,False,1,1,economic
dadabhai_naoroji,Dadabhai Naoroji,male,label_consensus_1,False,2,2,anticolonial;economictheory
david_harvey,David Harvey,male,label_consensus_22,False,1,1,geography
doreen_massey,Doreen Massey,female,label_consensus_1,False,3,3,geography;historyworkshop;spatialhistory
dolores_hayden,Dolores Hayden,female,name_match_qid_unreviewed,False,5,5,geography;memory;publichistory;spatialhistory;urbanhistory
felix_driver,Felix Driver,male,label_consensus_1,False,3,3,geography;historyworkshop;spatialhistory
jules_sion,Jules Sion,male,label_consensus_2,False,1,1,geography
lionel_bataillon,Lionel Bataillon,male,label_consensus_1,False,1,1,geography
denis_cosgrove,Denis Cosgrove,male,label_consensus_1,False,1,1,geography
robert_bullard,Robert D. Bullard,male,label_consensus_1,False,1,1,environment
rita_huggins,Rita Huggins,female,label_consensus_1,False,4,4,environment;geography;historyworkshop;indigenous
jackie_huggins,Jackie Huggins,female,name_match_qid_unreviewed,False,4,4,environment;geography;historyworkshop;indigenous
jane_m_jacobs,Jane M. Jacobs,female,label_consensus_1,False,3,3,geography;historyworkshop;indigenous
harry_mcdean,Harry C. McDean,unknown,no_wikidata_match,False,1,1,environment
gilbert_fite,Gilbert C. Fite,unknown,no_wikidata_match,False,1,1,environment
james_malin,James C. Malin,male,name_match_qid_unreviewed,False,2,1,environment;geography
paul_bonnifield,Paul Bonnifield,unknown,no_wikidata_match,False,1,1,environment
r_douglas_hurt,R. Douglas Hurt,male,name_match_qid_unreviewed,False,1,2,environment;geography
pamela_riney_kehrberg,Pamela Riney-Kehrberg,female,name_match_qid_unreviewed,False,1,1,environment
leslie_hewes,Leslie Hewes,unknown,no_wikidata_match,False,1,1,geography
ronald_inden,Ronald Inden,male,name_match_qid_unreviewed,False,2,1,environment;post
david_johns,David M. Johns,unknown,no_wikidata_match,False,1,1,environment
george_sessions,George Sessions,male,label_consensus_1,False,1,1,environment
peter_pesic,Peter Pesic,unknown,no_wikidata_match,False,2,1,environment;science
alfred_chandler,Alfred D. Chandler Jr.,male,name_match_qid_unreviewed,False,2,1,economic;technology
joel_mokyr,Joel Mokyr,male,name_match_qid_unreviewed,False,3,3,economic;global;technology
tirthankar_roy,Tirthankar Roy,male,name_match_qid_unreviewed,False,2,2,economic;technology
maxine_berg,Maxine Berg,female,name_match_qid_unreviewed,False,2,1,economic;technology
peter_mcclelland,Peter D. McClelland,unknown,no_wikidata_match,False,2,2,economic;quant
paul_david,Paul A. David,male,label_consensus_1,False,2,2,economic;quant
peter_temin,Peter Temin,male,label_consensus_1,False,2,2,economic;quant
philip_huang,Philip C. C. Huang,unknown,no_wikidata_match,False,2,1,economic;global
lorna_weatherill,Lorna Weatherill,unknown,no_wikidata_match,False,3,2,consumption;economic;women
carole_shammas,Carole Shammas,female,name_match_qid_unreviewed,False,2,1,consumption;economic
amanda_vickery,Amanda Vickery,female,name_match_qid_unreviewed,False,5,3,consumption;gender;practice;social;women
craig_clunas,Craig Clunas,male,label_consensus_1,False,2,2,consumption;culture
catherine_pagani,Catherine Pagani,unknown,no_wikidata_match,False,1,1,consumption
patrick_geary,Patrick Geary,male,label_consensus_1,False,3,2,anthropology;consumption;culture
joseph_ferrie,Joseph P. Ferrie,male,label_consensus_1,False,2,2,quant;social
dharma_kumar,Dharma Kumar,female,name_match_qid_unreviewed,False,3,3,economic;labourhistory;quant
robert_swierenga,Robert Swierenga,unknown,no_wikidata_match,False,1,1,quant
jack_goody,Jack Goody,male,name_match_qid_unreviewed,False,2,2,anthropology;demography
michel_fleury,Michel Fleury,male,name_match_qid_unreviewed,False,2,2,demography;quant
jean_noel_biraben,Jean-Noël Biraben,male,label_consensus_1,False,2,2,demography;quant
pierre_goubert,Pierre Goubert,male,name_match_qid_unreviewed,False,1,1,demography
stevan_harrell,Stevan Harrell,male,label_consensus_1,False,2,1,anthropology;demography
cameron_campbell,Cameron Campbell,unknown,no_wikidata_match,False,2,2,demography;quant
david_kertzer,David I. Kertzer,unknown,no_wikidata_match,False,1,1,demography
dennis_hogan,Dennis P. Hogan,unknown,no_wikidata_match,False,1,1,demography
gordon_wood,Gordon S. Wood,male,name_match_qid_unreviewed,False,1,1,political
graham_wallas,Graham Wallas,male,label_consensus_1,False,1,1,biography;political
noemi_goldman,Noemí Goldman,female,name_match_qid_unreviewed,False,2,2,conceptual;political
hilda_sabato,Hilda Sábato,female,name_match_qid_unreviewed,False,1,1,political
francois_xavier_guerra,François-Xavier Guerra,male,name_match_qid_unreviewed,False,1,1,political
annick_lemperiere,Annick Lempérière,female,name_match_qid_unreviewed,False,1,1,political
silvia_ratto,Silvia Ratto,unknown,no_wikidata_match,False,1,1,conceptual;political
janaki_nair,Janaki Nair,female,name_match_qid_unreviewed,False,4,3,gender;labourhistory;social;subaltern
kathleen_canning,Kathleen Canning,female,name_match_qid_unreviewed,False,3,1,gender;language;social
jan_lucassen,Jan Lucassen,male,name_match_qid_unreviewed,False,3,2,labourhistory;military;social
erik_jan_zurcher,Erik Jan Zürcher,male,name_match_qid_unreviewed,False,3,2,labourhistory;military;social
elizabeth_j_perry,Elizabeth J. Perry,female,name_match_qid_unreviewed,False,1,1,historicalsociology
stein_rokkan,Stein Rokkan,male,label_consensus_1,False,1,1,historicalsociology
helmut_berding,Helmut Berding,male,name_match_qid_unreviewed,False,1,1,bielefeld
wolfgang_j_mommsen,Wolfgang J. Mommsen,unknown,no_wikidata_match,False,1,1,bielefeld
hans_jurgen_puhle,Hans-Jürgen Puhle,male,name_match_qid_unreviewed,False,1,1,bielefeld
theodor_schieder,Theodor Schieder,male,name_match_qid_unreviewed,False,1,1,bielefeld
brigitte_studer,Brigitte Studer,female,name_match_qid_unreviewed,False,1,1,gender
luis_gonzalez_y_gonzalez,Luis González y González,male,name_match_qid_unreviewed,False,1,1,micro
armida_de_la_vara,Armida de la Vara,female,label_consensus_1,False,1,1,micro
josefina_gonzalez_cardenas,Josefina González Cárdenas,unknown,no_wikidata_match,False,1,1,micro
milton_rogovin,Milton Rogovin,male,label_consensus_1,False,1,1,oral
dick_hughes,Dick Hughes,male,label_consensus_5,False,1,1,oral
elizabeth_jelin,Elizabeth Jelin,female,label_consensus_1,False,1,1,memory
pablo_azcarate,Pablo Azcárate,unknown,no_wikidata_match,False,1,1,memory
henry_rousso,Henry Rousso,male,name_match_qid_unreviewed,False,1,1,memory
yosef_hayim_yerushalmi,Yosef Hayim Yerushalmi,male,name_match_qid_unreviewed,False,1,1,memory
nicole_loraux,Nicole Loraux,female,name_match_qid_unreviewed,False,1,1,memory
walter_easey,Walter Easey,unknown,no_wikidata_match,False,1,1,historyworkshop
david_douglass,David Douglass,male,label_consensus_2,False,1,1,historyworkshop
robert_kelley,Robert Kelley,male,label_consensus_3,False,1,1,publichistory
g_wesley_johnson,G. Wesley Johnson,unknown,no_wikidata_match,False,1,1,publichistory
roy_rosenzweig,Roy Rosenzweig,male,name_match_qid_unreviewed,False,1,1,publichistory
david_thelen,David Thelen,unknown,no_wikidata_match,False,1,1,publichistory
luli_callinicos,Luli Callinicos,female,label_consensus_1,False,1,1,publichistory
henry_sigerist,Henry E. Sigerist,male,label_consensus_1,False,1,1,medicalhistory
dorothy_porter_medical,Dorothy Porter,female,name_match_qid_unreviewed,False,1,1,medicalhistory
barbara_duden,Barbara Duden,female,name_match_qid_unreviewed,False,1,1,medicalhistory
megan_vaughan,Megan Vaughan,female,name_match_qid_unreviewed,False,1,1,medicalhistory
h_j_dyos,H. J. Dyos,unknown,no_wikidata_match,False,1,1,urbanhistory
sam_bass_warner,Sam Bass Warner Jr.,male,name_match_qid_unreviewed,False,1,1,urbanhistory
thomas_sugrue,Thomas J. Sugrue,male,name_match_qid_unreviewed,False,1,1,urbanhistory
anthony_d_king,Anthony D. King,male,label_consensus_1,False,1,1,urbanhistory
lynn_hollen_lees,Lynn Hollen Lees,female,name_match_qid_unreviewed,False,1,1,urbanhistory
h_c_darby,H. C. Darby,unknown,no_wikidata_match,False,1,1,spatialhistory
w_g_hoskins,W. G. Hoskins,unknown,no_wikidata_match,False,1,1,spatialhistory
j_b_harley,J. B. Harley,unknown,no_wikidata_match,False,1,1,spatialhistory
ian_gregory,Ian N. Gregory,male,name_match_qid_unreviewed,False,1,1,spatialhistory
humphrey_southall,Humphrey Southall,unknown,no_wikidata_match,False,1,1,spatialhistory
paul_carter,Paul Carter,male,name_match_qid_unreviewed,False,1,1,spatialhistory
arthur_lovejoy,Arthur O. Lovejoy,unknown,no_wikidata_match,False,1,1,intellectualhistory
masao_maruyama,Masao Maruyama,male,name_match_qid_unreviewed,False,1,1,intellectualhistory
mikiso_hane,Mikiso Hane,male,name_match_qid_unreviewed,False,1,1,intellectualhistory
sidney_webb,Sidney Webb,male,name_match_qid_unreviewed,False,1,1,labourhistory
beatrice_webb,Beatrice Webb,female,name_match_qid_unreviewed,False,1,1,labourhistory
f_w_galton,F. W. Galton,unknown,no_wikidata_match,False,1,1,labourhistory
nancy_lurie,Nancy Oestreich Lurie,unknown,no_wikidata_match,False,1,1,ethnohistory
erminie_wheeler_voegelin,Erminie Wheeler-Voegelin,female,name_match_qid_unreviewed,False,1,1,ethnohistory
bruce_trigger,Bruce G. Trigger,unknown,no_wikidata_match,False,1,1,ethnohistory
james_lockhart,James Lockhart,male,name_match_qid_unreviewed,False,1,1,ethnohistory
john_murra,John V. Murra,unknown,no_wikidata_match,False,1,1,ethnohistory
nathan_wachtel,Nathan Wachtel,male,name_match_qid_unreviewed,False,1,1,ethnohistory
